Word,Width
far,56.8223876953125
more,100.40155029296875
importance,223.92474365234375
was,75.49444580078125
the,61.33447265625
fact,72.8497314453125
that,79.0897216796875
he,46.21923828125
was,75.49441528320312
the,61.3343505859375
ﬁrst,78.17755126953125
living,111.04791259765625
human,137.74078369140625
with,88.88165283203125
whom,120.84979248046875
I,18.6719970703125
had,74.6304931640625
ever,83.5057373046875
"talked,",126.16323852539062
who,81.5904541015625
knew,101.07366943359375
what,95.74566650390625
he,45.25921630859375
was,73.574462890625
talking,130.14703369140625
about,108.12469482421875
in,38.1551513671875
regard,126.6478271484375
to,37.2430419921875
alcoholism,208.75674438476562
from,94.16156005859375
actual,119.92791748046875
experience.,219.0721435546875
In,44.4432373046875
other,103.9490966796875
"words,",132.792236328125
he,46.219207763671875
talked,119.927978515625
my,61.33917236328125
language.,188.7454833984375
He,62.2032470703125
knew,104.81768798828125
all,46.16650390625
the,63.9744873046875
"answers,",168.302734375
and,72.8543701171875
certainly,170.50555419921875
not,64.8863525390625
because,158.0831298828125
he,48.85919189453125
had,72.8543701171875
picked,131.44830322265625
them,103.0897216796875
up,51.5472412109375
in,38.2032470703125
his,55.95849609375
reading.,161.19830322265625
It,33.787200927734375
is,30.18719482421875
a,21.31201171875
most,95.98553466796875
wonderful,202.5694580078125
blessing,158.0784912109375
to,39.115234375
be,48.85931396484375
relieved,158.9427490234375
of,39.1151123046875
the,63.9744873046875
terrible,147.42236328125
curse,105.6767578125
with,86.19354248046875
which,118.15673828125
I,18.6719970703125
was,71.9423828125
afﬂicted.,171.89801025390625
My,65.75537109375
health,123.4803466796875
is,30.187255859375
good,96.849609375
and,72.8543701171875
I,18.6719970703125
have,91.47357177734375
regained,172.28631591796875
my,60.42724609375
self-respect,228.23577880859375
and,72.8546142578125
the,63.9744873046875
re-,56.8223876953125
spect,103.03680419921875
of,39.11517333984375
my,60.42724609375
colleagues.,216.2398681640625
My,65.75518798828125
home,111.9696044921875
life,63.05767822265625
is,30.187255859375
ideal,95.0211181640625
and,72.8543701171875
my,60.42724609375
business,166.0943603515625
is,30.18719482421875
as,39.06719970703125
good,96.84954833984375
as,39.06719970703125
can,68.390380859375
be,48.85919189453125
expected,176.75079345703125
in,38.2032470703125
these,104.8128662109375
un,51.5472412109375
-,15.9840087890625
certain,136.77117919921875
times.,119.4959716796875
I,18.6719970703125
spend,118.15673828125
a,21.31201171875
great,100.3487548828125
deal,82.59356689453125
of,39.11517333984375
time,89.74566650390625
passing,143.87542724609375
on,49.7713623046875
what,95.0736083984375
I,18.6719970703125
learned,149.203125
to,39.11517333984375
others,123.47991943359375
who,82.6463623046875
want,95.07354736328125
and,72.85443115234375
need,97.71368408203125
it,27.5472412109375
badly.,115.0322265625
I,18.6719970703125
do,49.771240234375
it,27.5472412109375
for,56.87042236328125
four,82.64157104492188
reasons:,159.42230224609375
180,72.0
ALCOHOLICS,237.963623046875
ANONYMOUS,234.61932373046875
